Tue May 30 15:33:59 2017    log_profile.txt

         54517750 function calls (54291806 primitive calls) in 33.988 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       28    0.000    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:2738(__init__)
      294    0.002    0.000    0.007    0.000 <frozen importlib._bootstrap>:510(_init_module_attrs)
      445    0.003    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/path.py:212(_update_values)
        1    0.000    0.000    0.007    0.007 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/text.py:3(<module>)
       16    0.000    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:422(_get_gridline)
        1    0.000    0.000    0.006    0.006 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axes/_axes.py:93(Axes)
       16    0.000    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:559(_get_gridline)
   148/60    0.000    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axes/_base.py:704(get_yaxis_transform)
      963    0.002    0.000    0.006    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.006    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:850(set_clip_path)
        1    0.000    0.000    0.006    0.006 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/unittest/case.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /Users/karo/Documents/Github/Pokerly/Deck.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/dates.py:111(<module>)
        1    0.000    0.000    0.006    0.006 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/random/__init__.py:88(<module>)
      187    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:1786(__init__)
        1    0.000    0.000    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/mathtext.py:2073(Parser)
       10    0.000    0.000    0.005    0.001 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:4210(__init__)
        1    0.000    0.000    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/random.py:37(<module>)
        1    0.000    0.000    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/mathtext.py:2595(<lambda>)
        1    0.000    0.000    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/mathtext.py:2595(<listcomp>)
    33/10    0.000    0.000    0.005    0.001 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3702(leaveWhitespace)
      215    0.000    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:1151(__add__)
        8    0.000    0.000    0.005    0.001 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:177(set_clip_path)
      129    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:1950(scale)
     2234    0.005    0.000    0.005    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/font_manager.py:21(<module>)
      289    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:127(invalidate)
      215    0.000    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:2449(composite_transform_factory)
      429    0.000    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:1144(copy)
       39    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/__init__.py:1617(param)
16125/16123    0.003    0.000    0.005    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/core/numeric.py:1(<module>)
      430    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/copy.py:67(copy)
      198    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/sre_compile.py:221(_compile_charset)
     3563    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:52(<listcomp>)
    58/10    0.000    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3247(leaveWhitespace)
  359/289    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:138(_invalidate_internal)
      252    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:419(_validate_bytecode_header)
      195    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:2268(__init__)
      504    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:246(cache_from_source)
6135/6118    0.004    0.000    0.004    0.000 {built-in method builtins.hasattr}
3468/3184    0.003    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/artist.py:259(stale)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/unittest/main.py:1(<module>)
   121/59    0.000    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3322(copy)
      403    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/artist.py:1074(get_valid_values)
    10770    0.003    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/mathtext.py:2596(<genexpr>)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/tri/__init__.py:3(<module>)
      253    0.004    0.000    0.004    0.000 {method 'read' of '_io.FileIO' objects}
       11    0.000    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/artist.py:1027(__init__)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/ma/__init__.py:41(<module>)
     1801    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/core/numeric.py:484(asanyarray)
      851    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1064(_path_importer_cache)
       11    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/artist.py:1045(get_aliases)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/lines.py:4(<module>)
      805    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/core/numeric.py:414(asarray)
      354    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:162(set_children)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/cm.py:6(<module>)
      597    0.003    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/inspect.py:2664(__init__)
      198    0.003    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/sre_compile.py:248(_optimize_charset)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/polynomial/__init__.py:15(<module>)
       71    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/font_manager.py:656(__init__)
      306    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:163(__enter__)
      499    0.000    0.000    0.004    0.000 {method 'all' of 'numpy.ndarray' objects}
      541    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:406(cached)
      218    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/cbook.py:1145(dedent)
     8323    0.003    0.000    0.003    0.000 {built-in method builtins.getattr}
     1733    0.001    0.000    0.003    0.000 {method 'any' of 'numpy.ndarray' objects}
       11    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/enum.py:88(__new__)
    20271    0.003    0.000    0.003    0.000 {method 'startswith' of 'str' objects}
        4    0.000    0.000    0.003    0.001 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/__init__.py:600(_get_config_or_cache_dir)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/compat/subprocess.py:14(<module>)
       38    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3962(parseImpl)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/dis.py:1(<module>)
       16    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:363(_get_text1)
      219    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/artist.py:87(__init__)
      179    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/core/numeric.py:2279(identity)
       16    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:500(_get_text1)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/dateutil/parser.py:29(<module>)
      289    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:342(_get_cached)
       94    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/rcsetup.py:74(f)
       58    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3251(<listcomp>)
      499    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/core/_methods.py:40(_all)
    100/6    0.001    0.000    0.003    0.001 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:1505(_parseCache)
        4    0.000    0.000    0.003    0.001 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/__init__.py:212(_is_writable_dir)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/_version.py:7(<module>)
   121/59    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3324(<listcomp>)
        6    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/patches.py:1757(_pprint_styles)
        6    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/enum.py:532(_convert)
      174    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/docstring.py:94(dedent)
       32    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/markers.py:690(_set_tickright)
       38    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:3818(parseImpl)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/ipaddress.py:9(<module>)
       16    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:380(_get_text2)
      466    0.003    0.000    0.003    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     3157    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/__init__.py:894(__getitem__)
       14    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/rcsetup.py:737(validate_cycler)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/logging/__init__.py:24(<module>)
       71    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/text.py:188(__init__)
     1733    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/core/_methods.py:37(_any)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/numpy-1.11.2-py3.5-macosx-10.6-intel.egg/numpy/lib/polynomial.py:4(<module>)
       12    0.001    0.000    0.003    0.000 {built-in method builtins.eval}
       48    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/transforms.py:1925(rotate_deg_around)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/ticker.py:150(<module>)
      376    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:87(_path_isfile)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/json/__init__.py:97(<module>)
      294    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:321(__exit__)
      588    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/weakref.py:155(__setitem__)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/subprocess.py:356(<module>)
      405    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:78(_path_is_mode_type)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axes/_base.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/unittest/runner.py:1(<module>)
       21    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/pyparsing.py:1227(setParseAction)
       94    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/docstring.py:113(dedent_interpd)
       16    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/site-packages/matplotlib/axis.py:515(_get_text2)
        1    0.000    0.000    0.003    0.003 /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/bz2.py:5(<module>)
